"","Brand","ProductName","ShadeColour","L","ShadeWords"
"1481","Hourglass","Vanish Seamless Finish Foundation Stick","#AF7955",0.509803921568627,"NUDE"
"1482","Hourglass","Vanish Seamless Finish Foundation Stick","#A8774C",0.47843137254902,"SAND"
"1483","Hourglass","Vanish Seamless Finish Foundation Stick","#B07740",0.470588235294118,"GOLDEN"
"1484","Hourglass","Vanish Seamless Finish Foundation Stick","#AA753F",0.456862745098039,"GOLDEN NATURAL"
"1485","Hourglass","Vanish Seamless Finish Foundation Stick","#AF775A",0.519607843137255,"LIGHT BEIGE"
"1486","Hourglass","Vanish Seamless Finish Foundation Stick","#9B6A3F",0.427450980392157,"BEIGE"
"1487","Hourglass","Vanish Seamless Finish Foundation Stick","#986341",0.425490196078431,"WARM BEIGE"
"1488","Hourglass","Vanish Seamless Finish Foundation Stick","#A66C47",0.464705882352941,"GOLDEN TAN"
"1489","Hourglass","Vanish Seamless Finish Foundation Stick","#A7643D",0.447058823529412,"HONEY"
"1490","Hourglass","Vanish Seamless Finish Foundation Stick","#A96D39",0.443137254901961,"WARM HONEY"
"1491","Hourglass","Vanish Seamless Finish Foundation Stick","#9D5A30",0.401960784313726,"AMBER"
"1492","Hourglass","Vanish Seamless Finish Foundation Stick","#83533C",0.374509803921569,"GOLDEN AMBER"
"1493","Hourglass","Vanish Seamless Finish Foundation Stick","#78471F",0.296078431372549,"NATURAL AMBER"
"1494","Hourglass","Vanish Seamless Finish Foundation Stick","#613319",0.23921568627451,"GOLDEN ALMOND"
"1495","Hourglass","Vanish Seamless Finish Foundation Stick","#5A3324",0.247058823529412,"ALMOND"
"1496","Hourglass","Vanish Seamless Finish Foundation Stick","#5C341A",0.231372549019608,"SABLE"
"1497","Hourglass","Vanish Seamless Finish Foundation Stick","#532620",0.225490196078431,"WALNUT"
"1498","Hourglass","Vanish Seamless Finish Foundation Stick","#3C2015",0.158823529411765,"CHESTNUT"
"1499","Hourglass","Vanish Seamless Finish Foundation Stick","#2F1D13",0.129411764705882,"ESPRESSO"
"1500","Hourglass","Vanish Seamless Finish Foundation Stick","#7A3E22",0.305882352941176,"WARM ALMOND"
"1501","Nars","Natural Radiant Longwear Foundation","#EDC9B3",0.815686274509804,"OSLO"
"1502","Nars","Natural Radiant Longwear Foundation","#FBCAA9",0.823529411764706,"MONT BLANC"
"1503","Nars","Natural Radiant Longwear Foundation","#EDC3AA",0.798039215686275,"YUKON"
"1504","Nars","Natural Radiant Longwear Foundation","#EEC398",0.764705882352941,"SALZBURG"
"1505","Nars","Natural Radiant Longwear Foundation","#F3BF97",0.772549019607843,"DEAUVILLE"
"1506","Nars","Natural Radiant Longwear Foundation","#EAC29F",0.770588235294118,"VIENNA"
"1507","Nars","Natural Radiant Longwear Foundation","#EFBB89",0.737254901960784,"FIJI"
"1508","Nars","Natural Radiant Longwear Foundation","#EDAF7C",0.707843137254902,"PUNJAB"
"1509","Nars","Natural Radiant Longwear Foundation","#E3BB97",0.741176470588235,"PATAGONIA"
"1510","Nars","Natural Radiant Longwear Foundation","#ECB388",0.729411764705882,"VALLAURIS"
"1511","Nars","Natural Radiant Longwear Foundation","#E9AC80",0.707843137254902,"SANTA"
"1512","Nars","Natural Radiant Longwear Foundation","#E6B78B",0.723529411764706,"SAHEL"
"1513","Nars","Natural Radiant Longwear Foundation","#E0AD74",0.666666666666667,"STROMBOLI"
"1514","Nars","Natural Radiant Longwear Foundation","#D6AB7E",0.666666666666667,"VANUATU"
"1515","Nars","Natural Radiant Longwear Foundation","#E8B28C",0.729411764705882,"BARCELONA"
"1516","Nars","Natural Radiant Longwear Foundation","#D6A46F",0.637254901960784,"VALENCIA"
"1517","Nars","Natural Radiant Longwear Foundation","#CCA57E",0.647058823529412,"ARUBA"
"1518","Nars","Natural Radiant Longwear Foundation","#CB8756",0.566666666666667,"SYRACUSE"
"1519","Nars","Natural Radiant Longwear Foundation","#DF924A",0.582352941176471,"TAHOE"
"1520","Nars","Natural Radiant Longwear Foundation","#CE9A61",0.594117647058824,"MOOREA"
"1521","Nars","Natural Radiant Longwear Foundation","#D2986A",0.619607843137255,"HUAHINE"
"1522","Nars","Natural Radiant Longwear Foundation","#BD8054",0.535294117647059,"CADIZ"
"1523","Nars","Natural Radiant Longwear Foundation","#C8874F",0.547058823529412,"CARACAS"
"1524","Nars","Natural Radiant Longwear Foundation","#B5764A",0.5,"BELEM"
"1525","Nars","Natural Radiant Longwear Foundation","#A56A42",0.452941176470588,"MACAO"
"1526","Nars","Natural Radiant Longwear Foundation","#B57339",0.466666666666667,"MARQUISES"
"1527","Nars","Natural Radiant Longwear Foundation","#A76739",0.43921568627451,"MANAUS"
"1528","Nars","Natural Radiant Longwear Foundation","#9D5E2B",0.392156862745098,"NEW CALEDONIA"
"1529","Nars","Natural Radiant Longwear Foundation","#955934",0.394117647058824,"IGUACU"
"1530","Nars","Natural Radiant Longwear Foundation","#905533",0.382352941176471,"ZAMBIE"
"1531","Nars","Natural Radiant Longwear Foundation","#81461C",0.307843137254902,"MALI"
"1532","Nars","Natural Radiant Longwear Foundation","#FBD6AC",0.829411764705882,"GOBI"
"1549","Sisley-Paris","Phyto Teint Expert","#E8BC95",0.747058823529412,"PORCELAINE"
"1550","Sisley-Paris","Phyto Teint Expert","#C79364",0.586274509803922,"HONEY"
"1551","Sisley-Paris","Phyto Teint Expert","#e8bc95",0.747058823529412,"VANILLA"
"1552","Sisley-Paris","Phyto Teint Expert","#E4B893",0.735294117647059,"IVORY"
"1553","Sisley-Paris","Phyto Teint Expert","#DDB496",0.727450980392157,"SOFT BEIGE"
"1554","Sisley-Paris","Phyto Teint Expert","#D7A67D",0.666666666666667,"SAND"
"1555","Sisley-Paris","Phyto Teint Expert","#C69476",0.619607843137255,"NATURAL"
